,reward,wavelength,f_osc,molecule,top_score
0,427.6201731392702,427.6201731392702,0.595438,CCc1ccc2cccc3c4cc(-c5ccc6c(c5)Sc5ccccc5N6)cc5ccc(-c6ccc(-c7cnco7)c7n[nH]nc67)c(c1c23)c54,427.6201731392702
1,325.1447419490192,325.1447419490192,1.369725,C=Cc1sc(-n2cnc3ccccc32)cc1-n1ccc2cc3cc(-c4cc5ccccc5[nH]4)oc3cc21,427.6201731392702
2,415.0376359923677,415.0376359923677,0.481008,O=C(O)c1ccc(C(=O)Oc2ccc3c4c(-c5ccc6cncnc6c5)ccc5cccc(c6c(-c7ccoc7)c(C7=NC8=NC=NC9=NC=NC(=N7)N98)cc2c36)c54)cc1,427.6201731392702
3,330.30741954390453,330.30741954390453,0.708691,CC1(C)c2ccccc2S(=O)(=O)c2ccc(-c3ccc4ccc5ccc(-c6c(Cl)c(Cl)c(Cl)c(-c7ccncn7)c6Cl)c6ccc3c4c56)cc21,427.6201731392702
4,476.8256018767787,476.8256018767787,0.037435,C=C(c1ccc2c(c1)B(c1ccccc1)c1ccccc1N2)N1C(c2ccccn2)=CSc2cc(-c3ncco3)ccc21,476.8256018767787
5,323.0858449511401,323.0858449511401,1.338526,Clc1cc(Cl)c(-c2cc3c4ccc(-c5cccnc5)cc4c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4c3cc2-c2cc3cc4cc[nH]c4cc3o2)c(Cl)c1,476.8256018767787
6,385.9069752241036,385.9069752241036,0.008064,CC1(C)c2cc(-c3cccnc3)ccc2N(c2ncc[nH]2)c2ccc(-c3cc4c5ccccc5c5nc6ccccc6nc5c4cc3-c3nc4ccccc4s3)cc21,476.8256018767787
7,419.5458615322144,419.5458615322144,0.008998,O=C1NC(c2ccc3c(c2)c2cc4sc5ccc(-c6cocc6-c6cc7cc8ccoc8cc7[nH]6)cc5c4cc2n3-c2ccc3nc4ccccc4nc3c2)=C2C(=O)NC=C12,476.8256018767787
8,310.2862830972521,310.2862830972521,0.065555,CC1(C)c2ccccc2Sc2ccc(-c3ccc4c(c3)c(-c3ccc5oc6ccc(Cl)cc6c5c3)c(-c3cccs3)c3ccccc34)cc21,476.8256018767787
9,541.628557074833,541.628557074833,0.510995,O=C1c2ccc(Nc3cccs3)cc2C(=O)c2cc(-n3c4ccccc4c4cc5c6ccccc6n(-c6ccc7[nH]c8ccccc8c(=O)c7c6)c5cc43)ccc21,541.628557074833
10,434.04233502538074,434.04233502538074,0.536323,O=C1NC(c2c(-c3coc4ccccc34)cc3ccc4c(-c5cccc6nsnc56)ccc5ccc2c3c54)=C2C(=O)N(c3ccc4ccccc4c3)C=C12,541.628557074833
11,330.02606739778537,330.02606739778537,0.007708,CC1(C)c2cc(-c3ccc4ccc(-c5ccc6nsnc6c5)nc4n3)ccc2S(=O)(=O)c2ccc(-c3cc4cc5cc(-c6nccs6)[nH]c5cc4o3)cc21,541.628557074833
12,535.9161141128161,535.9161141128161,0.179184,c1ccc2c(c1)N(c1ccc3oc4ccc(-c5cnc6oc7ncccc7c6c5)cc4c3c1)c1ccccc1N2c1ccc2ccc3cc(-c4cc5sc6ccsc6c5s4)cc4ccc1c2c34,541.628557074833
13,537.8923774403471,537.8923774403471,0.333316,c1ccc(N(c2ccc(-c3ccc4sc(-c5ncc(-c6ccc7nsnc7c6)s5)nc4c3)cc2)c2c3ccccc3cc3cc4ccccc4cc23)cc1,541.628557074833
14,481.7539361206093,481.7539361206093,0.79545,F[B-]1(F)n2cccc2C=C2C=C(c3nc(-n4c(-c5ccc6cncnc6c5)nc5c6ccccc6c6ccccc6c54)c(-c4nc5scnc5s4)[nH]3)C=[N+]21,541.628557074833
15,556.4820152603231,556.4820152603231,0.047456,CC1(C)c2ccsc2-c2sc(-c3ccc(-c4nc5nc6[nH]c(-c7ccc8[nH]c9sc%10ccccc%10c9c8c7)nc6nc5n4C4=Cc5ccccc5C4=O)s3)cc21,556.4820152603231
16,364.1559990601228,364.1559990601228,1.297962,O=C1c2cccc3c(-c4ccc(Nc5ccccc5)cc4)ccc(c23)C(=O)N1c1ccc(-c2ccc(-n3cnc4c5ccccc5c5ccccc5c43)cc2)c2cccnc12,556.4820152603231
17,447.7095042068393,447.7095042068393,0.021148,C1=Cc2ccc(-c3c(Cn4c5ccccc5c5oc6ccccc6c54)cc4ccc5ccc(-n6c7ccccc7c7cccnc76)c6ccc3c4c56)c3cccc1c23,556.4820152603231
18,403.2924340500277,403.2924340500277,0.672228,CC1(C)c2ccccc2Oc2ccc(-c3nc(-c4ccc5[nH]c6ccccc6c5c4)c(-c4ccc5ccc6ccc(-n7ccnc7)c7ccc4c5c67)[nH]3)cc21,556.4820152603231
19,445.1536442625305,445.1536442625305,1.377124,O=C1NC(c2ccc3[nH]c4c(ccc5c6ccccc6[nH]c54)c3c2)=C2C(=O)N(c3ccc(-c4ccc5c6c(cccc46)C(=O)NC5=O)c4n[nH]nc34)C(c3ccc4sccc4c3)=C12,556.4820152603231
20,429.23383416998445,429.23383416998445,0.005326,Fc1cc(F)c(-n2c3ccccc3c3[nH]c4ccc(-c5ccc6c(c5)c5ccccc5c5cc(-c7ccnc8c7ccc7cccnc78)c(-c7ccc8nc9ccccc9nc8c7)cc65)cc4c32)c(F)c1,556.4820152603231
21,321.919803188451,321.919803188451,1.06042,Cc1cccc(C)c1Bc1c(C)cc(-c2ccc3c4ccc(-c5cc6nc7ccoc7nc6o5)cc4c4cc(-c5occc5-c5cn6ccnc6cn5)ccc4c3c2)cc1C,556.4820152603231
22,334.44160822183864,334.44160822183864,0.025641,c1ccc2c(c1)[nH]c1c2c2[nH]c3ccccc3c2c2c1c1ccccc1n2-c1ccsc1-c1ncn(-c2ccc3sc4ccccc4c3c2)c1-c1ccsc1,556.4820152603231
23,364.69156984439803,364.69156984439803,2.330747,CC1(C)c2ccccc2-c2ccc(-n3c4ccc(-c5cc6c(s5)-c5sccc5C6(C)C)cc4c4c5sc6ccc(-c7ccc(-c8ccc9ccccc9c8)c8cccnc78)cc6c5ccc43)cc21,556.4820152603231
24,465.7208061002179,465.7208061002179,0.41762,Nc1ccc(-n2c3ccc(-c4ccc5c(c4)C(=O)c4cc(-c6scc7nccnc67)ccc4-5)cc3c3cc4sc5ccc(-c6ccc7c8cccc9cccc(c%10cccc6c%107)c98)cc5c4cc32)cc1,556.4820152603231
25,425.3463000445985,425.3463000445985,0.775111,CC1(C)c2ccccc2N(c2nc3c4ccccc4c4ccccc4c3[nH]2)c2ccc(-c3c(-c4ccc5c(ccc6ccccc65)c4)c(C4=C5C(=O)NC=C5C(=O)N4)n4ccccc34)cc21,556.4820152603231
26,353.51332401916056,353.51332401916056,3.885601,c1ccc2c(c1)[nH]c1c2ccc2c1c1ccccc1n2-c1csc(-c2ccc(-c3cc4cc5sc(-c6cnc7sc8ncccc8c7c6)cc5cc4s3)cn2)c1,556.4820152603231
27,432.28685540950454,432.28685540950454,0.258659,O=CN1C(=O)C2=C(OC(=O)c3ccc(C(=O)O)cc3)NC(=O)C2=C1c1ccc2cc3ccccc3c(-c3ccc4[nH]c5[nH]c6ccccc6c5c4c3)c2c1,556.4820152603231
28,338.3848062227074,338.3848062227074,0.269584,Brc1cc2cncnc2cc1-n1c2ccc(-c3ccc4c(c3)Oc3ccccc3B4c3ccccc3)cc2c2oc3ccc(-n4c5ccccc5c5cccnc54)cc3c21,556.4820152603231
