,reward,wavelength,f_osc,molecule,top_score
0,391.8218658155042,391.8218658155042,3.90685,c1nc2cc(-c3c[nH]c4ccc(-c5cc6oc7cc(-c8cnc(-c9cc%10c%11c(c9)CCCN%11CCC%10)cn8)sc7c6s5)cc34)ccc2o1,391.8218658155042
1,348.534543052315,348.534543052315,1.997521,c1ccc2c(c1)nc(-c1nc3cc4sc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)nc4cc3s1)n2-c1ccc2oc(-c3cnc4cnncc4c3)nc2c1,391.8218658155042
2,408.460805824603,408.460805824603,0.208747,Nn1c2ccccc2c2c3cc(-c4ccc5c(c4)Oc4cc(-c6c(Cl)cc(Cl)cc6Cl)cc6c4N5c4ccc(-c5c(Cl)c(Cl)cc(Cl)c5Cl)cc4O6)ccc3sc21,408.460805824603
3,413.69433767100435,413.69433767100435,1.422251,CC1(C)CCCC(C)(C)N1c1nc2sc(-c3cnc(-c4nccc5nccnc45)n3-c3ccc(B(c4ccccc4)c4ccccc4)cc3)nc2s1,413.69433767100435
4,340.55042436894007,340.55042436894007,1.087854,O=C1NC(=O)c2ccc(-c3cc(-c4ccc5c(c4)-c4ccccc4S5(=O)=O)c4cc(-n5c6ccccc6c6c7oc8ccc(Br)cc8c7ccc65)ccc4c3)c3cccc1c23,413.69433767100435
5,318.242750070587,318.242750070587,0.664009,CC(C)(C)C(c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3cc4cc5occc5cc4[nH]3)ccc1S2(=O)=O)c1nccs1,413.69433767100435
6,478.4448290499344,478.4448290499344,0.120181,Clc1cc(Cl)c(CCc2ccc3c4c(ccc(-c5ccc6nsnc6c5)c24)C(c2ccc(-c4ccccn4)nc2)=C3)c(Cl)c1,478.4448290499344
7,589.4465769706189,589.4465769706189,0.161392,O=C1C(C#Cc2ccc3sc4ccccc4c(=O)c3c2)=C(c2c(Cl)c(Cl)c(-c3ccccc3)c(Cl)c2Cl)c2ccccc21,589.4465769706189
8,1037.6114570256925,1037.6114570256925,0.044803,CC1(C)CCCC(C)(C)N1C1=C(c2ccc3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4coc5ccccc45)nc3n2)c2ccccc2C1=O,1037.6114570256925
9,333.7573839776031,333.7573839776031,0.930675,O=[N+]([O-])c1cccc(-c2ccc3cc(-c4cc5cc6sccc6cc5s4)cc(-c4ccc5ccccc5c4)c3c2-c2ccc3sc4ccccc4c3c2)c1,1037.6114570256925
10,350.71337689522517,350.71337689522517,0.397811,c1csc(-c2c(-c3cc(-c4ccc5c(c4)c4sc6ccccc6c4n5-c4nc5cc6scnc6cc5s4)c4nsnc4c3)ccc3nsnc23)c1,1037.6114570256925
11,336.53862001574333,336.53862001574333,0.332828,CCc1ccc2c(c1)Oc1cc(-n3c4ccccc4c4c5oc6ccccc6c5ccc43)cc3c1B2c1cc(-c2ccc4sc(-c5c(F)c(F)cc(F)c5F)nc4c2)ccc1O3,1037.6114570256925
12,350.0894903289567,350.0894903289567,1.554572,Clc1cc(Cl)c(-c2ccc(-c3cc4oc5ccsc5c4s3)[nH]2)c(Cl)c1-c1ccc2c(c1)c(-c1cccs1)cc1ccccc12,1037.6114570256925
13,298.11058667949027,298.11058667949027,0.506611,CCc1ccc2[nH]c3sc4ccc(-c5ccc6oc7c8cc(-c9ccc%10c(c9)C(C)(C)c9cc(-c%11c(Cl)cc(Cl)cc%11Cl)ccc9O%10)ccc8[nH]c7c6c5)cc4c3c2c1,1037.6114570256925
14,322.5479148781186,322.5479148781186,0.219592,O=C(O)c1ccc(C(=O)On2c3ccccc3c3c2ccc2c4cc(-c5nc[nH]c5-c5c[nH]cn5)ccc4n(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c23)cc1,1037.6114570256925
15,343.0663890426121,343.0663890426121,1.10637,c1ccc2c(c1)Oc1cc(-c3ccnc4c3ccc3cccnc34)cc3c1B2c1ccc(-c2c(-c4nc5scnc5s4)sc4ccc(-c5ccc6nsnc6c5)cc24)cc1O3,1037.6114570256925
