,reward,wavelength,f_osc,molecule,top_score
0,315.64203920570264,315.64203920570264,0.095025,CC(C)(C)c1cccc(-c2ncnc(-c3ccc4oc5ccc(-c6ccc7sc8c(ccc9[nH]c%10ccccc%10c98)c7c6)cc5c(=O)c4c3)n2)c1,315.64203920570264
1,345.24446703051905,345.24446703051905,1.6e-05,O=C1c2ccccc2S(=O)(=O)c2ccc(-c3c(F)c(Cl)c(F)c(-c4cnc5sc6ncc(Cl)cc6c5c4)c3F)cc21,345.24446703051905
2,438.6957504776732,438.6957504776732,4.154841,Cn1c2ccsc2c2sc(-c3cc4c(s3)-c3sc(-c5nc6cc(-c7nc8cc9nc(-c%10cccnc%10)oc9cc8o7)ccc6s5)cc3C4(C)C)cc21,438.6957504776732
3,476.9907013426692,476.9907013426692,1.095626,Cn1c2ccsc2c2sc(-c3ncc(-n4c5ccccc5c5ccc6c(c7ccccc7n6-c6c7ccccc7c(-c7cc[nH]c7)c7ccccc67)c54)c4nccnc34)cc21,476.9907013426692
4,424.89442426319397,424.89442426319397,0.303501,CSc1ccccc1-c1ccc2[nH]c3ncc(-c4ccc5cc6cc7cc(-n8ccc9cc%10ccoc%10cc98)ccc7cc6cc5c4)cc3c2c1,476.9907013426692
5,381.54852438836747,381.54852438836747,0.294141,O=c1c2ccccc2n2c3ccc(-c4nc5scnc5s4)cc3c(=O)c3cc(-c4ccc5[nH]c6cc7c8ccccc8n(-c8ncc(-c9nc%10ccccc%10s9)s8)c7cc6c5c4)cc1c32,476.9907013426692
6,445.7297706356054,445.7297706356054,0.477039,CC1(C)c2cccc3c2N2c4c1cc(-c1ccc5c(c1)C(=O)c1cc(-c6ncc(-n7cnc8ccccc87)s6)ccc1-5)cc4C(C)(C)c1cc(-c4csc5ccccc45)cc(c12)C3(C)C,476.9907013426692
7,391.48782128197035,391.48782128197035,0.007628,c1cc2ccc3cc(-c4scc(-c5c[nH]c6ccccc56)c4-c4sccc4-c4cc5sc6ccsc6c5s4)cc4ccc(c1)c2c34,476.9907013426692
8,468.58986734192524,468.58986734192524,0.423767,O=C(c1ccncc1)c1ccccc1-c1c2ccccc2c(-c2c(-c3nc4ccccc4[nH]3)oc3ccc(-c4ccsc4)cc23)c2cc3ccccc3cc12,476.9907013426692
9,351.19021357353273,351.19021357353273,0.006121,CC1(C)c2ccccc2S(=O)(=O)c2ccc(-c3ccc(-c4cccc5nccnc45)cc3-n3c(-c4c(F)c(F)cc(F)c4F)nc4c5ccccc5c5ccccc5c43)cc21,476.9907013426692
10,336.52035122004185,336.52035122004185,0.37462,Clc1c(-c2ccc3c(c2)B2c4ccccc4Oc4cccc(c42)O3)c(Cl)c(-c2cnc[nH]2)c(Cl)c1-c1ccc2oc(-c3nccn4ncnc34)nc2c1,476.9907013426692
11,419.97220039292733,419.97220039292733,0.005424,CC1(C)CCCC(C)(C)N1OC(=O)c1ccc(C(=O)Oc2ccc(-c3ccc4nc5cc(-c6ccc(C(=O)c7ccccc7)cc6)ccc5nc4c3)o2)cc1,476.9907013426692
12,467.1949393322783,467.1949393322783,0.009648,O=S1(=O)c2ccc(-c3ccc4[nH]c5c(ccc6c7ccccc7[nH]c65)c4c3)cc2-c2cc(-c3c4ccccc4c(-c4cnc[nH]4)c4c(-c5cc6c7c(c5)CCCN7CCC6)c5ccccc5cc34)ccc21,476.9907013426692
13,317.97341249487073,317.97341249487073,0.006367,CS(=O)(=O)n1c2ccccc2c2c3sc4ccc(-n5c6ccccc6c6c7ccccc7n(-c7cccc(-c8ccc9c(ccc%10ccccc%109)c8)c7)c65)cc4c3ccc21,476.9907013426692
14,355.7856778007346,355.7856778007346,0.111818,CC1(C)c2cc(-c3c(-c4ccc5cncnc5c4)coc3-c3ccc4ccccn34)ccc2N(c2ccc3[nH]c4ccncc4c3c2)c2c1ccc1c2oc2ccccc21,476.9907013426692
15,588.1045109572146,588.1045109572146,0.119359,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc4c(c3)SC=C(c3ncnc(-c5cc6cc(N7C=CSc8ccccc87)ccc6o5)n3)N4)ccc21,588.1045109572146
16,398.30439796967363,398.30439796967363,0.297207,O=C1NC=C2C(=O)N(c3nc4nc5[nH]cnc5nc4n3-c3nc4ccccc4n3-c3ccc4oc5ccc(-n6ccc7cc8occc8cc76)cc5c(=O)c4c3)C=C12,588.1045109572146
17,615.0314648544075,615.0314648544075,0.013508,O=[N+]([O-])c1cc(-n2c(N3C=COc4cc(-c5ncco5)ccc43)c(-c3ccc4ccc5ccccc5c4c3)c3ccccc32)cc([N+](=O)[O-])c1,615.0314648544075
18,370.5112900815827,370.5112900815827,0.007808,c1ccc2c(c1)[nH]c1c2c2ccccc2n1-n1c(-c2ncncn2)cc2cc(-c3ccc4c(ccc5nc6ccc7cc(-c8nc9cc%10ocnc%10cc9o8)ccc7c6nc54)c3)ccc21,615.0314648544075
19,436.118727355869,436.118727355869,0.160494,O=C1NC=C2C(=O)N(c3ccc4c(c3)-c3ccccc3S4(=O)=O)C(c3c(-c4ccc5c(c4)C4(c6ccccc6Nc6ccccc64)c4cc(-c6c[nH]cn6)ccc4N5)cc4ccc5cccc6ccc3c4c56)=C12,615.0314648544075
20,337.38113418052194,337.38113418052194,2.179577,O=c1c2ccccc2oc2ccc(-n3c4ccc(-c5ccc6ccc7ccccc7c6c5)cc4c4c5cc(-c6cc7nc8cc(-c9c(F)cc(F)cc9F)oc8nc7o6)ccc5[nH]c43)cc12,615.0314648544075
21,366.41603274521975,366.41603274521975,0.020864,CC1(C)c2ccccc2Nc2ccc(-c3ccc4oc5c6c(ccc5c4c3)C(C)(C)c3ccccc3N6c3ccc4sc5ccc(C=Cc6cnc7cnncc7c6)cc5c(=O)c4c3)cc21,615.0314648544075
22,440.9267505956826,440.9267505956826,1.595249,F[B-]1(F)n2cccc2C=C2C=C(c3cc(-c4cccc5n[nH]nc45)c4c5cccc6cccc(c7c(-c8ccc9c(c8)c8ccccc8c8nccnc98)c(-c8cnc9oc%10ncccc%10c9c8)cc3c47)c65)C=[N+]21,615.0314648544075
23,503.71411798163655,503.71411798163655,0.087828,O=C1NC(c2cc(C3=C(c4ccc5[nH]c6c7ccccc7oc6c5c4)c4ccc(C5=CC(=O)c6ccccc65)c5cccc3c45)ncn2)=C2C(=O)NC=C12,615.0314648544075
24,455.23845419496973,455.23845419496973,0.027105,C1=C(c2cnc3oc4ncc(-c5ccc6ccccc6c5)cc4c3c2)Nc2ccc(-c3ccc4sc5cc6c7ccccc7n(-c7ccc8ccccc8n7)c6cc5c4c3)cc2S1,615.0314648544075
25,411.2790851190871,411.2790851190871,1.093356,F[B-]1(F)n2c(ccc2-c2ccc3c(c2)c2c4ccccc4oc2n3-c2ccc3c(c2)c2cc(-c4nc5scnc5s4)ncc2n3C2=NC3=NC=NC4=NC=NC(=N2)N43)C=C2C=CC=[N+]21,615.0314648544075
26,399.588091401315,399.588091401315,0.432866,COn1c2ccccc2c2ccc3[nH]c4ccc(-c5cc6c7c(c5)C(C)(C)c5cc(-c8ccc9ccc(C=O)c%10c%11cccc%12cccc(c8c9%10)c%12%11)cc8c5N7c5c(cccc5C8(C)C)C6(C)C)cc4c3c21,615.0314648544075
27,401.4772132633897,401.4772132633897,0.449166,CCc1ccc(N(c2ccc(-c3c(C#N)c(C#N)cc(C#N)c3C#N)cc2)c2cc(-c3ccc4oc5ccccc5c(=O)c4c3)cc3nsnc23)cc1,615.0314648544075
28,393.6256048003048,393.6256048003048,0.575408,c1ccc(-c2c(-c3ccc4cnc5ccc(-c6nccn7ccnc67)cc5c4c3)ccc3ccc(-c4ccc5cccc6c7cccc8cccc(c4c56)c87)cc23)cc1,615.0314648544075
29,388.79925052525954,388.79925052525954,1.566095,O=S(=O)(c1ccccc1)c1cccc(-c2ccc3c4ccc(-c5ccc6ccccc6c5)c5cccc(c6cc(-c7ccc8ccc9cc(-c%10cc%11c%12c(c%10)CCCN%12CCC%11)cc%10ccc7c8c9%10)cc2c36)c54)c1,615.0314648544075
