,reward,wavelength,f_osc,molecule,top_score
0,293.6622288015158,293.6622288015158,1.15232,O=S1(=O)c2ccccc2Oc2ccc(-c3[nH]cc(-c4nc5ccccc5[nH]4)c3-c3c(F)c(F)c(-c4ccc(-c5ccccn5)nc4)c(F)c3F)cc21,293.6622288015158
1,446.61284896077234,446.61284896077234,0.021983,CSN1C(=O)c2c(C3=C4C(=O)NC=C4C(=O)N3)ccc(N3C=C4C(=O)N(N5C(=O)c6ccc7c8c(ccc(c68)C5=O)C(=O)NC7=O)C=C4C3=O)c2C1=O,446.61284896077234
2,399.8587189989358,399.8587189989358,3.121039,Fc1cc(F)c(-c2ncc(-c3nc4sc(-c5ccc6c(c5)Cc5c7c(c8c(c5-6)Cc5ccccc5-8)Cc5ccccc5-7)nc4s3)o2)c(F)c1-c1ccccn1,446.61284896077234
3,363.47275952038933,363.47275952038933,0.004593,FC(F)(F)n1c2ccc(-c3cnc4c(-c5cccc6nsnc56)cccc4n3)cc2c2c3cc(-c4nccn5ncnc45)ccc3oc21,446.61284896077234
4,430.4110011803097,430.4110011803097,0.005353,Clc1ccc(-c2ccc3c4cccc5cccc(c6ccc(-c7ccc8occc8c7)c2c63)c54)c2ccc(-c3ccc4nc5ccccc5nc4c3)nc12,446.61284896077234
5,369.6166020748867,369.6166020748867,0.005871,C1=NC2=NC=NC3=NC(c4cn(-c5cc6ccccc6s5)c5ccc(-c6cnc(N7c8ccccc8Sc8ccccc87)s6)cc45)=NC(=N1)N23,446.61284896077234
6,355.857159668207,355.857159668207,0.302618,COc1ncc(-c2ccc3c(c2)c(=O)c2ccccc2n3-c2ccc3c(c2)c2ccc(-c4cncs4)cc2c2nccnc32)o1,446.61284896077234
7,317.6312778603269,317.6312778603269,0.095296,C#Cc1cc2c(cc1-c1ccc3c(c1)C(C)(C)c1ccccc1N3)c1ccccc1c1cc(-c3ccccc3)c(-c3ccc4cncnc4c3)cc21,446.61284896077234
8,384.8289558631821,384.8289558631821,2.921124,CC1(C)Oc2ccsc2-c2sc(-c3ccc4c(c3)Cc3c-4c4c(c5c3-c3ccc(-c6nc7cc8sc(-c9ccccc9)nc8cc7s6)cc3C5)-c3ccc(-c5c(Cl)cc(Cl)cc5Cl)cc3C4)cc21,446.61284896077234
9,354.1798348854482,354.1798348854482,0.870686,c1ccc2c(-n3ccc(-n4c5ccccc5c5nc(-c6nc7cc8nc(-c9ccc%10[nH]c%11oc%12ccccc%12c%11c%10c9)oc8cc7o6)ccc54)c3)c3ccccc3cc2c1,446.61284896077234
10,542.8855109904546,542.8855109904546,0.066744,NC1=C(c2cnccn2)c2cccc3c(-n4c5ccccc5c5sc6ccc(-c7cncc8nccnc78)cc6c54)ccc1c23,542.8855109904546
11,345.41759904162257,345.41759904162257,0.654793,O=c1c2ccccc2oc2ccc(-c3ccnc(-c4cc5nc6cc(-c7cc(-c8cc9c(=O)c%10cccc%11c(=O)c%12cccc%13c(=O)c(c8)c9n(c%11%10)c%12%13)ncn7)oc6nc5o4)n3)cc12,542.8855109904546
12,361.6386448489091,361.6386448489091,0.249213,O=c1c2cccc3c(=O)c4cc(-n5cnc6nc7c(ncn7-c7cccc(-c8cc9ccc%10ccc(-c%11ncncn%11)c%11ccc(c8)c9c%10%11)c7)nc65)cc5c(=O)c6cccc1c6n(c23)c45,542.8855109904546
13,445.0417925984422,445.0417925984422,1.33043,CC1(C)c2cccc3c2N2c4c1cccc4C(C)(C)c1cc(-c4ccc5c6ccc(-c7c8ccccc8cc8cc9ccccc9cc78)c7cc(Br)cc(c8c(-c9cnco9)ccc4c58)c76)cc(c12)C3(C)C,542.8855109904546
14,359.21829059829065,359.21829059829065,0.52972,c1ccc2c(c1)cc(-c1c(-c3c[nH]cn3)cc(-n3c4ccccc4c4ccncc43)c3nsnc13)c1cc(-c3ccc4[nH]c5cnccc5c4c3)ccc12,542.8855109904546
15,419.92952751905165,419.92952751905165,0.37795,CC1(C)c2cccc3c2N2c4c1cc(-c1ccc5ccccc5n1)cc4C(C)(C)c1cc(-c4cc5cc6[nH]c(-c7ccc(-c8scc9nccnc89)c8c7C(=O)NC8=O)cc6cc5o4)cc(c12)C3(C)C,542.8855109904546
16,541.344771427324,541.344771427324,0.062509,c1ccc2c(c1)Nc1ccccc1N2c1ccc(-c2ccc3[nH]c4ccc5c6ccccc6n(-c6ccc7sc8c9ccccc9sc8c7c6)c5c4c3c2)c2cccc(-c3cnccn3)c12,542.8855109904546
17,441.14639032200677,441.14639032200677,0.457921,c1cc(-c2ccc3c4cc(-c5c[nH]cn5)ccc4c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4c3c2)nc(-c2ccc3cccnc3n2)c1,542.8855109904546
18,397.1433838367661,397.1433838367661,2.562314,CC1(C)c2cc(-c3ccc(Nn4c5ccccc5c5cc(-c6ccc7nc[nH]c7c6)cnc54)cc3)sc2-c2sc(-c3ccc4c(c3)-c3ccccc3S4(=O)=O)cc21,542.8855109904546
19,329.92946326405706,329.92946326405706,2.693345,Fc1cc(F)c(F)c(-c2cc(-c3ccc(-c4nnc(-c5ccccc5)o4)cc3)c3nsnc3c2-c2ccc3c(c2)c2ccccc2n3-c2ccc(-n3c4ccccc4c4c5ccccc5[nH]c43)cc2)c1F,542.8855109904546
20,340.45691023423126,340.45691023423126,0.000139,O=C1c2cc(-c3ccc4c(c3)c3cccnc3n4-c3cccc4c3[nH]c3c4ccc4c5ccccc5[nH]c43)ccc2S(=O)(=O)c2ccc(-n3cnc(-c4ccco4)c3)cc21,542.8855109904546
21,369.7157984195617,369.7157984195617,0.007173,O=C(c1ccncc1)c1cc(-c2ccc(B(c3ccccc3)c3ccc(-c4nc5ccccc5[nH]4)cc3)cc2)ccc1-c1ccc2c(ccc3nc4ccc5cc(F)ccc5c4nc32)c1,542.8855109904546
22,348.52474560071965,348.52474560071965,0.036484,O=C(c1ccncc1)c1cc(Br)ccc1-c1ccc2[nH]c3c4cc(-c5ccc6oc7c(ccc8[nH]c9ccccc9c87)c6c5)ccc4n(-c4cc5cc6ccoc6cc5[nH]4)c3c2c1,542.8855109904546
23,443.7833524232229,443.7833524232229,0.277986,O=c1c2cc(-c3ccc4sc(-c5ccsc5)nc4c3)ccc2oc2ccc(-c3c4ccccc4c(-n4c5ccccc5c5ccc6c7ccccc7[nH]c6c54)c4ccccc34)cc12,542.8855109904546
24,342.13861968099786,342.13861968099786,0.330332,Cn1c2ccsc2c2sc(-c3cc4c5ccc(-c6ccc7oc8ccc(-c9c(F)cc(F)cc9F)cc8c7c6)cc5c5nccnc5c4cc3-c3cccc4ncccc34)cc21,542.8855109904546
25,385.46305922586663,385.46305922586663,4.407139,O=c1c2cc(-c3cc4oc5cc(-c6cc7cc8cc(-n9cnc%10nc%11[nH]cnc%11nc%109)[nH]c8cc7o6)sc5c4s3)ccc2oc2ccc(-c3c4ccccc4cc4ccccc34)cc12,542.8855109904546
26,349.3299701341148,349.3299701341148,0.410934,O=[N+]([O-])c1cc(-c2ccc3oc4c5ccccc5[nH]c4c3c2)cc(-c2ccc3c(c2)c2c4c5ccccc5n(-c5c(Cl)cc(Cl)cc5Cl)c4ccc2n3-c2cc3cc4occc4cc3[nH]2)c1,542.8855109904546
27,329.4210298376598,329.4210298376598,0.117027,c1csc(-c2cncc(-c3nc(-n4c(-c5nc6c7ccccc7c7ccccc7c6[nH]5)nc5ccccc54)cn4ncnc34)c2)c1,542.8855109904546
28,414.09503022611136,414.09503022611136,0.000629,c1ccc2c(c1)Oc1ccccc1N2c1cccc2c3ccc4c5cc(-c6ccccc6-c6cccc7ccccc67)ccc5[nH]c4c3n(-c3ccc4c(c3)c3ccccc3c3nccnc43)c12,542.8855109904546
29,425.93078772888117,425.93078772888117,0.007295,CC1(C)c2ccccc2Oc2ccc(-c3scc(-c4ccc5nc6cc(-c7c(Cl)cc(Cl)cc7Cl)ccc6nc5c4)c3-c3cc4c(ccc5nsnc54)c4nsnc34)cc21,542.8855109904546
30,479.1104142514877,479.1104142514877,0.085728,O=c1c2cc(-c3ccc4ncc5ccccc5c4c3)ccc2oc2ccc(-c3ccc4ccc5cc(C6=Cc7cccc8c(-c9cc%10ccc%11cccc%12ccc(c9)c%10c%11%12)ccc6c78)cc6ccc3c4c56)cc12,542.8855109904546
31,314.50508091928367,314.50508091928367,0.085566,c1ccc2c(c1)Nc1cc(-c3occc3-c3cccc4cc(-c5sccc5-c5ccsc5)ccc34)ccc1C21c2ccccc2-c2ccccc21,542.8855109904546
32,394.9170027074375,394.9170027074375,0.497097,CC1(C)c2ccsc2-c2sc(-c3ccc4c(c3)C3(c5ccccc5N(N)c5ccccc53)c3cc(-n5ccc6cc7occc7cc65)ccc3N4c3ccc4ccc5cccc6ccc3c4c56)cc21,542.8855109904546
33,385.0201633438917,385.0201633438917,0.318968,O=c1c2ccccc2n(-c2cc(-c3ccc4c(c3)Sc3ccccc3N4)n3ccccc23)c2ccc(-c3cnc4oc5ncc(-c6c7ccccc7cc7ccccc67)cc5c4c3)cc12,542.8855109904546
34,342.1763895788486,342.1763895788486,2.310304,c1cncc(-c2ccc(B3c4ccccc4Oc4cc(-c5nc6cc7nc(-c8cc9cc%10ccn(-c%11ccc%12c%13ccccc%13c%13ccccc%13c%12c%11)c%10cc9o8)oc7cc6o5)ccc43)cc2)c1,542.8855109904546
