,reward,wavelength,f_osc,molecule,top_score
0,329.3072855245684,329.3072855245684,2.518296,Clc1cc(Cl)c(Cl)c(-c2nc3cc4oc(-c5ccc(-c6ccccc6)nc5-c5ncncn5)nc4cc3o2)c1Cl,329.3072855245684
1,293.2454895931883,293.2454895931883,2.39707,c1ccc(-c2nnc(-c3ccc(-c4cc(-c5ccoc5)nc(-c5ccc6ncn(-c7ccc8ocnc8c7)c6c5)n4)cc3)o2)cc1,329.3072855245684
2,446.9187261192416,446.9187261192416,0.83688,CCc1cc(-c2c3c(c(-c4nccn5ncnc45)c4nsnc24)N=S=N3)c2c(-n3cnc4ccccc43)cccc2c1,446.9187261192416
3,658.0552677671036,658.0552677671036,0.168737,O=C1c2ccccc2S(=O)(=O)c2ccc(C3=CSc4cc(-c5ccc6c(-n7nc8ccccc8n7)c(N7C=COc8ccccc87)c7ccccc7c6c5)ccc4N3)cc21,658.0552677671036
4,342.02536000000003,342.02536000000003,0.001357,c1cc(-c2ncc(-c3ccc4[nH]c5cc6[nH]c7ccccc7c6cc5c4c3)cc2-c2cc3ccc4cc(-c5cnccn5)cc5ccc(c2)c3c45)c2nsnc2c1,658.0552677671036
5,505.89274114574835,505.89274114574835,0.122549,CC(c1ccoc1)c1cc2c3cccc4cccc(c5cccc(c1N1c6ccccc6Oc6cc(-c7cc[nH]c7)ccc61)c52)c43,658.0552677671036
6,424.5161713346573,424.5161713346573,0.965078,CC1(C)c2cc(C3=CC4=C(c5ccc(N)cc5)c5cccn5[B-](F)(F)[N+]4=C3)ccc2N(C(F)(F)F)c2ccc(-c3cc4ccccc4s3)cc21,658.0552677671036
7,319.3082309613949,319.3082309613949,0.223147,Clc1ncc(-c2ccc3c(c2)c2ccncc2n3-c2ccc3c(c2)C2(c4ccccc4-c4ccc(-n5c6ccccc6c6cnccc65)cc42)c2ccccc2-3)o1,658.0552677671036
8,407.85615645251494,407.85615645251494,2.06852,O=S1(=O)c2ccccc2Oc2ccc(-c3ccn(-c4cc(-c5cc6sc7ccsc7c6s5)c5nsnc5c4-c4ccc5ccccc5n4)c3)cc21,658.0552677671036
9,675.4423240357377,675.4423240357377,0.064011,O=C1c2cccc(N3c4ccccc4N(c4c(F)c(F)cc(F)c4F)c4ccccc43)c2C(=O)N1c1csc2ccc(-c3cnc4sc5ncccc5c4c3)cc12,675.4423240357377
10,340.40082640090054,340.40082640090054,1.353582,Clc1cc(Cl)c(-n2c(-c3ncnc(N4c5ccccc5Oc5ccccc54)n3)cc3cc4cc(-c5cc6ccccc6s5)oc4cc32)c(Cl)c1,675.4423240357377
11,379.13336493180844,379.13336493180844,0.260665,O=C1c2ccccc2S(=O)(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccc5c(-c6ncccn6)cc(-c6ccc7c(ccc8ccccc87)c6)cc5c4)cc3)cc21,675.4423240357377
