,reward,wavelength,f_osc,molecule,top_score
0,336.8861043936636,336.8861043936636,0.005796,Fc1csc(-c2cc3ccc4cccc5ccc(c2)c3c45)c1-c1ccc2[nH]ccc2c1,336.8861043936636
1,318.04682297411694,318.04682297411694,0.577197,c1ccc(-c2[nH]c3ccccc3c2-c2ccnc(-c3c[nH]cn3)n2)cc1,336.8861043936636
2,318.7746001954029,318.7746001954029,1.059715,c1ccc(-n2c(-c3cc[nH]c3)cc3cc(-c4cc5cc6sccc6cc5s4)ccc32)cc1,336.8861043936636
3,382.7735883424408,382.7735883424408,0.270492,C(#Cn1cccc1)c1ccc2c(c1)c1cccnc1n2-c1ccc2c3c(cccc13)-c1nccnc1-2,382.7735883424408
4,338.2647886939678,338.2647886939678,1.075738,CC1(C)CCCC(C)(C)N1c1ccc2c(c1)c1sc3ccc(-c4cc5oc6ccsc6c5s4)cc3c1n2-c1c(F)c(F)cc(F)c1F,382.7735883424408
5,352.69875401814926,352.69875401814926,0.004851,C=C(c1cnccn1)c1c(Cl)cc(Cl)c(-c2cc3ccccc3o2)c1Cl,382.7735883424408
6,304.1661179529954,304.1661179529954,0.323662,C#Cc1cc(C(C)(C)C)nc(-c2cc3ccccc3[nH]2)n1,382.7735883424408
7,277.64285426370475,277.64285426370475,0.016327,CC1(C)c2ccccc2Oc2ccc(-c3c(F)c(-c4ccc5oc6ccccc6c5c4)c(F)c(C(F)(F)F)c3F)cc21,382.7735883424408
8,366.14551119248716,366.14551119248716,0.022595,N#Cn1c2ccc(-c3c[nH]cn3)cc2c(=O)c2cc(N3c4ccccc4C4(c5ccccc5Nc5ccccc54)c4ccccc43)ccc21,382.7735883424408
9,328.8967106135767,328.8967106135767,2.699583,Cn1c2ccsc2c2sc(-c3ccc4c(c3)c3oc5ccc(-c6cnco6)cc5c3n4N3C(C)(C)CCCC3(C)C)cc21,382.7735883424408
10,384.5544275921963,384.5544275921963,0.008157,O=[N+]([O-])c1cccc(-c2cccc3nc4c5cc(-c6ccc7[nH]c8c9ccccc9[nH]c8c7c6)ccc5c5cc(-c6nc7ccccc7[nH]6)ccc5c4nc23)c1,384.5544275921963
11,388.8114431761164,388.8114431761164,1.433403,O=S1(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2Oc2ccc(-c3ccc4c5cccc6cccc(c7cc(-c8ccco8)cc3c47)c65)cc21,388.8114431761164
12,451.1633237509552,451.1633237509552,0.020364,C1=CN(c2cccc3c2[nH]c2c3ccc3c4cccc(N5c6ccccc6Sc6ccccc65)c4n(-c4cccc5ncccc45)c32)c2ccccc2O1,451.1633237509552
13,332.5488640935547,332.5488640935547,0.230534,O=c1c2ccccc2[nH]c2ccc(-c3cc4c(cc3-c3nc5cc6scnc6cc5s3)c3ccc(-c5ccc6ocnc6c5)cc3c3nccnc43)cc12,451.1633237509552
14,351.4789312544295,351.4789312544295,0.009274,c1coc(-c2sccc2-c2ccc(-c3nnc(-c4ccc(-c5cc6c(ccc7nccnc76)c6nccnc56)cc4)o3)cc2)c1,451.1633237509552
15,404.02839313064163,404.02839313064163,0.491892,O=Cc1cc2ccc(-c3cc4ccccc4c4ccccc34)c3c4cccc5cccc(c(c1-c1cc6c(=O)c7ccccc7n7c8ccccc8c(=O)c(c1)c67)c23)c54,451.1633237509552
16,475.3812852267935,475.3812852267935,0.259613,Fc1cc(F)c(-c2ccc3c(c2)c2cc4sc5ccc(-c6cc7ccccc7c7ccccc67)cc5c4cc2n3-c2c3ccccc3cc3cc4ccccc4cc23)c(F)c1,475.3812852267935
17,402.2065561538961,402.2065561538961,0.037659,N#Cc1c(C#N)c(C#N)c(-c2cc3c4c(c(-c5ccc6scnc6c5)cc5c4c2C(=O)NC5=O)C(=O)N(c2cnco2)C3=O)c(C#N)c1C#N,475.3812852267935
18,366.9148382705454,366.9148382705454,0.129594,Cn1c2ccsc2c2sc(-n3cc(-c4ccc5c(c4)c4ccccc4c4nc6c7cccnc7c7ncccc7c6nc54)nc3-c3cnc4cnncc4c3)cc21,475.3812852267935
19,374.84639315515784,374.84639315515784,0.834627,CC1(C)c2cc(Cl)ccc2Oc2ccc(-c3ccc4c(c3)c(=O)c3cccc5c(=O)c6cc(-c7ccc8[nH]c9cc%10c(cc9c8c7)[nH]c7ccccc7%10)ccc6n4c35)cc21,475.3812852267935
20,347.9183774834437,347.9183774834437,0.937106,c1ccc2c(c1)Nc1ccccc1B2c1ccc(-c2cc3ccc4ccc(-n5c6ccccc6c6c7c(c8ccccc8n7-c7nc8scnc8s7)c7[nH]c8ccccc8c7c65)c5ccc(c2)c3c45)cc1,475.3812852267935
21,449.07165417074145,449.07165417074145,0.07002,F[B-]1(F)n2cccc2C(c2ccc3c(c2)N(c2ccccc2)c2cccc4c2B3c2ccc(-n3c(-c5cc[nH]c5)nc5c6ccccc6c6ccccc6c53)cc2N4c2ccccc2)=C2C=CC=[N+]21,475.3812852267935
22,333.8562430998735,333.8562430998735,0.464087,O=C(c1ccc2nc(-c3ccc4[nH]c5oc6ccccc6c5c4c3)[nH]c2c1)n1c2ccccc2c2c3c(ccc21)[nH]c1ccccc13,475.3812852267935
23,321.38574576183316,321.38574576183316,1.13404,O=C1c2cccc3c(-c4ccc5oc6ccc(-c7ccc8c(ccc9ccccc98)c7)cc6c(=O)c5c4)ccc(c23)C(=O)N1c1ccccc1,475.3812852267935
24,485.2040582319102,485.2040582319102,0.168691,O=S1(=O)c2ccccc2-c2cc(-c3c4ccccc4c(-c4ccc(B5c6ccccc6Nc6ccccc65)cc4)c4cc5ccc(C6=Cc7cccc8cccc6c78)cc5cc34)ccc21,485.2040582319102
25,388.79925052525954,388.79925052525954,0.453998,O=C1C(=Cn2c(-c3nc4cc5sc(-c6cc7cc8sccc8cc7s6)nc5cc4s3)nc3c4ccccc4c4ccccc4c32)C(=O)c2ccccc21,485.2040582319102
26,391.24074786999057,391.24074786999057,0.567583,N#Cc1cc(C#N)c(-c2ccc(N3c4ccccc4B4c5ccc(Br)cc5N(c5ccccc5)c5cc(-c6cccc7n[nH]nc67)cc3c54)cc2)c(C#N)c1,485.2040582319102
27,574.054046670988,574.054046670988,0.001241,O=C1c2c(-c3ccc4[nH]c5ccc6[nH]c7ccccc7c6c5c4c3)ccc([N+](=O)[O-])c2C(=O)N1N1c2ccccc2C2(c3ccccc3Nc3ccccc32)c2ccccc21,574.054046670988
28,341.94046443641577,341.94046443641577,0.000578,O=C1c2ccccc2S(=O)(=O)c2ccc(-c3ccc(-c4ccc(-c5nc(-c6cccc(S(=O)(=O)c7ccccc7)c6)cn6ccnc56)cn4)nc3)cc21,574.054046670988
29,379.2493362290469,379.2493362290469,0.709641,O=c1c2cccc3c(=O)c4cc(-c5c(-c6cnccn6)cc6cccc7c8cccc9cccc(c5c67)c98)cc5c(=O)c6cc(-c7cc8ccc9cccc%10ccc(c7)c8c9%10)cc1c6n(c23)c45,574.054046670988
30,338.83794648957394,338.83794648957394,0.324672,C#Cc1ncc(-n2c3ccc(-n4c5ccccc5c5cc6oc7ccccc7c6cc54)cc3c3cc4c(cc32)[nH]c2ccccc24)[nH]1,574.054046670988
31,453.78886245516435,453.78886245516435,0.042996,CC1(C)c2ccccc2N(c2ccc(-c3cccc4ccccc34)c3c2C(=O)NC3=O)c2c1ccc1c2oc2ccc(-c3ccc4c(ccc5ccccc54)c3)cc21,574.054046670988
32,371.96745769830795,371.96745769830795,3.895132,O=c1c2cc(-c3cc4sc5cc(-c6nc7cc8ocnc8cc7o6)sc5c4s3)ccc2oc2ccc(-n3c4ccccc4c4cc5[nH]c6ccccc6c5cc43)cc12,574.054046670988
33,351.81803297295767,351.81803297295767,2.755405,Cn1c2ccsc2c2sc(-c3cc4cc5cc(-c6cnc7sc8ncc(-c9ccc%10[nH]c%11ccc%12[nH]c%13ccccc%13c%12c%11c%10c9)cc8c7c6)[nH]c5cc4o3)cc21,574.054046670988
34,346.75073554088823,346.75073554088823,1.844025,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccc(-c3nc(-c4cc5sc6ccsc6c5s4)nc(-n4cnc5c6ccccc6c6ccccc6c54)n3)cc21,574.054046670988
35,425.60912086780405,425.60912086780405,0.559612,F[B-]1(F)n2cc(-c3cc4ccccc4c4ccc(-c5ccc(-c6nnc(-c7ccc(-n8ccnc8)cc7)o6)cc5)cc34)cc2C=C2C=CC=[N+]21,574.054046670988
36,333.0759536857941,333.0759536857941,0.234593,c1ccc2c(c1)[nH]c1c2ccc2c3cccc(-c4ncn(-c5cc6oc7ccsc7c6s5)c4-n4c5ccccc5c5c6[nH]c7ccccc7c6c6[nH]c7ccccc7c6c54)c3[nH]c21,574.054046670988
37,665.0442149868584,665.0442149868584,5.1e-05,c1ccc(-c2nnc(-c3ccc(N4c5ccccc5N(c5c6ccccc6cc6ccccc56)c5ccccc54)cc3)n2-c2ccc(-c3ccoc3)cc2)cc1,665.0442149868584
38,792.6871235854485,792.6871235854485,0.317067,F[B-]1(F)n2cc(N3c4ccccc4Oc4ccccc43)cc2C(c2ccc3nc(-c4ccc(-c5nnc(-c6ccccc6)n5-c5ccccc5)cc4)[nH]c3c2)=C2C=CC=[N+]21,792.6871235854485
39,382.31326857847677,382.31326857847677,1.541148,CC1(C)c2ccccc2Nc2ccc(-c3ccc(-c4ccc5c(c4)c(=O)c4cccc6c(=O)c7ccccc7n5c64)c4nn(-c5ccc6nsnc6c5)nc34)cc21,792.6871235854485
40,444.6587275400782,444.6587275400782,0.013041,C1=CSc2cc(-n3c(-c4cnc5sc6ncc(-c7ccccc7)cc6c5c4)nc4c5ccccc5c5ccccc5c43)ccc2N1,792.6871235854485
41,508.46535843175855,508.46535843175855,0.114386,c1ccc2c(c1)[nH]c1cc3c(cc12)[nH]c1ccc(C2=C(c4cnc5sc6ncccc6c5c4)c4ccc(-c5ccc6[nH]ccc6c5)c5cccc2c45)cc13,792.6871235854485
42,336.37427222659323,336.37427222659323,0.1182,c1ccc(-c2nnc(-c3ccc(-c4cc(-c5ccc6oc7ccccc7c6c5)cnc4-c4ccc5[nH]c6cc7c(cc6c5c4)sc4ccccc47)cc3)o2)cc1,792.6871235854485
43,399.75557955827827,399.75557955827827,0.006622,O=C1NC(=O)c2c1cccc2-c1cnc2c(-c3cccc4nc5c6ccccc6c6cc(-c7cc8cc9ccoc9cc8[nH]7)ccc6c5nc34)cccc2n1,792.6871235854485
44,381.48982461538463,381.48982461538463,0.00718,CC1(C)c2ccccc2N(c2cnc(-c3ccc4oc5[nH]c6ccc(-c7ccc8c(c7)c7ccccc7c7nc9ccccc9nc87)cc6c5c4c3)cn2)c2ccccc21,792.6871235854485
45,436.24148692867954,436.24148692867954,0.666941,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)Oc3cc(-c5ncc(-c6nc7nc8[nH]cnc8nc7[nH]6)[nH]5)cc5c3N4c3ccccc3O5)cc21,792.6871235854485
46,488.93521965454687,488.93521965454687,1.515994,c1cc2cccc3c4ccc(-c5sc(-c6ccc7c8c(ccc(-c9ccncn9)c68)-c6nccnc6-7)c6nccnc56)c5cccc(c(c1)c23)c54,792.6871235854485
47,371.83359225047985,371.83359225047985,0.00015,O=C(O)c1ccc(C(=O)ON2C=COc3cc(-c4ccc5oc6c(ccc7[nH]c8ccc(-c9cnc%10[nH]c%11ccccc%11c%10c9)cc8c76)c5c4)ccc32)cc1,792.6871235854485
48,475.9287282637902,475.9287282637902,0.269613,c1cc2ccc3cc(-c4cc5cccc6c7cccc8c(-c9ccc%10[nH]c%11ccc%12c%13ccccc%13n(-c%13c%14c(cc%15nsnc%13%15)N=S=N%14)c%12c%11c%10c9)ccc(c(c4)c56)c87)cc4ccc(c1)c2c34,792.6871235854485
49,347.0807709534741,347.0807709534741,0.00887,O=C(c1ccncc1)c1cc(-c2c(-c3ccc4[nH]c5c6ccccc6oc5c4c3)sc3ccccc23)ccc1-c1ccc2c(c1)c1ccccc1c1nc3c4cccnc4c4ncccc4c3nc21,792.6871235854485
50,468.2713033953998,468.2713033953998,0.455624,CC1(C)c2cc(-c3ccc4c(c3)SC=C(c3coc5ccccc35)N4)sc2-c2sc(-n3cnc4nc5[nH]cnc5nc43)cc21,792.6871235854485
51,323.60023229106855,323.60023229106855,1.82012,c1ccc2c(c1)ccc1ccc(-c3ccc(-c4ccc(-c5ccc6[nH]c7ncccc7c6c5)c5cccnc45)c4cccnc34)cc12,792.6871235854485
52,346.65378571827995,346.65378571827995,0.638416,CC1(C)c2ccccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4c3c3cc(-c5ccc6ccc7ccccc7c6c5)ccc3n4-c3ccc4sc5ccccc5c4c3)cc21,792.6871235854485
53,452.71184503596595,452.71184503596595,0.01713,Cn1c2ccsc2c2sc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5cc6c(=O)c7cccc8c(=O)c9cc(N%10c%11ccccc%11C(C)(C)c%11ccccc%11%10)cc%10c(=O)c(c5)c6n(c78)c9%10)ccc3O4)cc21,792.6871235854485
54,379.23773590676905,379.23773590676905,1.374868,c1cc(-c2cc3cccc4c5cccc6c(-c7ccc8sc9[nH]c%10ccccc%10c9c8c7)ccc(c(c2)c34)c65)c2ccc(-n3cnc4nc5[nH]cnc5nc43)nc2c1,792.6871235854485
55,389.48321867244687,389.48321867244687,3.104252,c1ccc2c(c1)Nc1ccc(-c3ccc4cnc5ccccc5c4c3)cc1C21c2ccccc2Nc2ccc(-c3cc4oc5cc(-c6ccc7cnc8ccccc8c7c6)sc5c4s3)cc21,792.6871235854485
56,346.41164817971,346.41164817971,0.021072,O=C(O)c1ccc(C(=O)Oc2ccc3c(c2)c2ccccc2n3-c2ccc(-c3ccc4sc5c6cc(-c7cc8c(ccc9nccnc98)c8nccnc78)ccc6sc5c4c3)cc2)cc1,792.6871235854485
57,377.36780703089335,377.36780703089335,0.010192,CC1(C)c2cccc3c2N2c4c1cccc4C(C)(C)c1cc(-c4ccc5c(c4)c4cc(-c6ccc7oc8c9c(ccc8c7c6)C(C)(C)c6ccccc6N9)c(N)cc4c4nc6ccccc6nc54)cc(c12)C3(C)C,792.6871235854485
58,387.3416632822019,387.3416632822019,0.010539,c1ccc(-c2nnc(-c3ccc(-c4ccc5c6cc(-c7cccc8nc9c%10ccc(-n%11c%12ccccc%12c%12c%13ccccc%13sc%12%11)cc%10c%10ccccc%10c9nc78)ccc6c6nccnc6c5c4)cc3)o2)cc1,792.6871235854485
59,449.52754794967547,449.52754794967547,0.04313,N#Cc1nc2c3cccnc3c3nc(-c4nc(-n5c6ccccc6c6c5c5ccccc5n6-c5cc6c7c(c5)CCCN7CCC6)cn5ncnc45)ccc3c2nc1C#N,792.6871235854485
60,553.2785621848365,553.2785621848365,0.47443,CC1(C)c2ccccc2Nc2c1ccc1c2oc2ccc(-c3ccc4oc5cc6c7ccccc7n(C7=CC8=Cc9ccc(-c%10ccc%11nsnc%11c%10)n9[B-](F)(F)[N+]8=C7)c6cc5c4c3)cc21,792.6871235854485
61,412.6753861003861,412.6753861003861,0.007326,O=S1(=O)c2ccccc2-c2cc(-c3ccc4c5cccc6cc(-c7ccc8sc9c%10ccccc%10n(-c%10ccc%11c(c%10)Oc%10ccccc%10N%11)c9c8c7)cc(c7cccc3c47)c65)ccc21,792.6871235854485
62,373.7615850717473,373.7615850717473,0.707679,CC1(C)c2cc(-c3cnc4sc5ncccc5c4c3)ccc2Nc2ccc(-c3nc4ccccc4n3-c3cc4cccc5c6cccc7cccc(c(c3)c45)c76)cc21,792.6871235854485
63,406.49222320579656,406.49222320579656,3.832734,CC1(C)c2cccc3c2N2c4c1cccc4C(C)(C)c1cc(-c4cc5sc6cc(-c7ncc(-c8cccc(C#N)c8)s7)sc6c5s4)cc(c12)C3(C)C,792.6871235854485
64,327.6624461534396,327.6624461534396,0.04488,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)c1cc(-c3cnc4sc5ncc(-n6ccc7cc8occc8cc76)cc5c4c3)ccc1n2-c1ccccc1,792.6871235854485
65,390.77216654059504,390.77216654059504,0.515983,N#Cc1nc2c3cccnc3c3nc(-c4c5ccc(-c6cncs6)cc5cc5ccc(-c6ccc(-n7c(-c8ccccc8)nnc7-c7ccccc7)cc6)cc45)ccc3c2nc1C#N,792.6871235854485
66,320.72066066532153,320.72066066532153,0.090726,c1ccc2c(c1)oc1cc3c(cc12)[nH]c1ccc(-c2ccc4c(c2)c2cc(-n5cnc6c7ccccc7c7ccccc7c65)ccc2n4-c2ccc(-c4cnc5sc6ncccc6c5c4)cc2)cc13,792.6871235854485
67,416.64155185160297,416.64155185160297,0.510233,c1ccc2c(c1)Nc1ccc(-c3c4ccccc4c(-n4c5ccccc5c5c6[nH]c7ccccc7c6ccc54)c4ccccc34)cc1B2c1ccc(-c2cccc3ncccc23)cc1,792.6871235854485
68,374.61987249214405,374.61987249214405,0.076974,CC1(C)c2cc(F)ccc2N(c2cccc3n[nH]nc23)c2ccc(-c3ccccn3)cc21,792.6871235854485
69,411.89393375635365,411.89393375635365,0.087902,O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)cc(N(c3ccccc3)c3ccc(-c5ccc6[nH]c7c8ccccc8[nH]c7c6c5)cc3)c3ccccc34)cc21,792.6871235854485
70,481.06232491366933,481.06232491366933,0.340712,O=C1c2cc(-c3cc4sc5ccsc5c4s3)ccc2-c2ccc(-n3c(-c4cccs4)nc4ccccc43)cc21,792.6871235854485
71,316.56885739818716,316.56885739818716,0.407942,O=S1(=O)c2ccccc2Oc2ccc(-c3ccc4sc5ccc(-n6c7ccc(-c8cccc9cccnc89)cc7c7c8oc9ccccc9c8ccc76)cc5c4c3)cc21,792.6871235854485
72,458.5044672904109,458.5044672904109,0.108999,O=C1NC=C2C(=O)N(n3cnc4nc5c(ncn5OC(=O)c5ccc(C(=O)ON6C(=O)c7ccccc7C6=O)cc5)nc43)C=C12,792.6871235854485
73,447.4348357993504,447.4348357993504,2.671803,CC1(C)c2cccc3c2N2c4c1cccc4C(C)(C)c1cc(-c4ccc5nc6cc(-c7c8c(c(-c9cnc%10ccccc%10n9)c9nsnc79)N=S=N8)ccc6nc5c4)cc(c12)C3(C)C,792.6871235854485
74,412.7165973170001,412.7165973170001,0.390649,O=C1NC(=O)c2ccc(-n3c4ccccc4c4c5c6ccccc6n(-c6cccc(S(=O)(=O)c7ccc(-c8ccc9[nH]c%10ncccc%10c9c8)cc7)c6)c5ccc43)c3cccc1c23,792.6871235854485
75,419.6878782749983,419.6878782749983,0.393925,N#Cc1c(C#N)c(C#N)c(-c2cc3cc4sc(-c5ncnc(-c6c(F)c(F)cc(F)c6F)n5)cc4cc3s2)c(C#N)c1C#N,792.6871235854485
76,440.78566908418657,440.78566908418657,0.612339,c1ccc2c(c1)[nH]c1ccc3c4cc(-c5ccc6occ(-c7sc(-c8ncncn8)c8nccnc78)c6c5)ccc4sc3c12,792.6871235854485
77,315.72241660300483,315.72241660300483,0.435409,c1ccc2c(c1)oc1c2ccc2c1c1cc(-c3ccc4sc5c6ccccc6sc5c4c3)ccc1n2-c1ccc2[nH]c3c4cc(-c5ccc6oc7ncccc7c6c5)ccc4sc3c2c1,792.6871235854485
78,323.811520279976,323.811520279976,0.38181,N#Cc1nc2c3cccnc3c3nc(-c4ccc5[nH]c6c7cc(-c8ccc9c(c8)c8ncccc8n9-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc7sc6c5c4)ccc3c2nc1C#N,792.6871235854485
