,reward,wavelength,f_osc,molecule,top_score
0,333.4073547207357,333.4073547207357,0.016776,Clc1ccc2cccc(-c3ncccn3)c2c1-c1ccc2cccnc2n1,333.4073547207357
1,456.5627964354103,456.5627964354103,0.330761,FC(F)(F)c1nc2cc3oc(-c4ccc5cc6c(-c7ccc[nH]7)c7ccccc7cc6cc5c4)nc3cc2o1,456.5627964354103
2,399.7298030112519,399.7298030112519,3.194192,c1ccc2c(c1)Oc1ccccc1N2c1nc2cc3sc(-c4nc5sc(-c6cnccn6)nc5s4)nc3cc2s1,456.5627964354103
3,404.8463444897959,404.8463444897959,0.540767,COn1c(-c2ccc3c(c2)Sc2ccccc2N3c2ccc3c(c2)Sc2ccccc2N3)nc2c3ccccc3c3ccccc3c21,456.5627964354103
4,401.51621814177923,401.51621814177923,0.14494,O=C1NC=C2C(=O)N(c3c(F)c(F)c(-n4c5ccccc5c5cc(-c6ccn7ccccc67)ccc54)c(F)c3F)C=C12,456.5627964354103
5,371.86704957859695,371.86704957859695,0.005299,c1cnc2c(-c3ccc4sc5c6cc(-c7cnc(-c8nc9cc%10ocnc%10cc9o8)o7)ccc6sc5c4c3)cncc2n1,456.5627964354103
6,500.54175615664116,500.54175615664116,1.242112,c1ccn2c(-c3ccc(-c4ccc(-c5ccncn5)cn4)nc3)cc(-c3c4c(cc5nsnc35)N=S=N4)c2c1,500.54175615664116
7,338.41251467096106,338.41251467096106,0.004018,O=C1c2ccccc2C(=O)N1c1cc2c3cc(-n4nc5ccccc5n4)ccc3n(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2cn1,500.54175615664116
8,423.37098514597915,423.37098514597915,0.006409,C=Cc1ccc2c(c1)C1(c3ccccc3N2)c2cc(C=C)ccc2Nc2ccc(-c3ccc4nc5ccccc5nc4c3)cc21,500.54175615664116
9,489.35977660246294,489.35977660246294,1.193003,F[B-]1(F)n2c(ccc2-n2ccc3cc4oc(-c5cc6cc7cc[nH]c7cc6o5)cc4cc32)C=C2C=C(n3cnc4ccccc43)C=[N+]21,500.54175615664116
10,346.75073554088823,346.75073554088823,0.476458,O=c1c2cc(F)ccc2n(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)c2ccc(-c3c(Cl)c(Cl)cc(Cl)c3Cl)cc12,500.54175615664116
11,369.5505007451565,369.5505007451565,0.006541,O=[N+]([O-])c1cc(-c2cnc(-c3ccc4c(ccc5nc6ccc7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc7c6nc54)c3)s2)cc([N+](=O)[O-])c1,500.54175615664116
12,480.76386443832644,480.76386443832644,0.556981,CSc1c2ccccc2c(-c2c(Cl)cc(Cl)cc2Cl)c2cc3ccccc3c(-c3ccc4oc5c(ccc6[nH]c7ccccc7c65)c4c3)c12,500.54175615664116
13,403.8573061889251,403.8573061889251,0.056604,Cn1c2ccsc2c2sc(-c3cc4cc(-c5ccc6c(c5)C(=O)c5ccccc5-6)c5ccccc5c4cc3-c3cn4ncnc4cn3)cc21,500.54175615664116
14,354.1292536631344,354.1292536631344,2.219664,c1cnc2c(-c3cc4c(cc(-c5ccc6cc(-n7c8ccccc8c8ccccc87)ccc6c5)c5nsnc54)c4nsnc34)cccc2c1,500.54175615664116
15,314.1942500190061,314.1942500190061,0.003693,CC1(C)c2ccccc2-c2ccc(-c3cc4c5cc(-c6ccccc6)ccc5c5ccccc5c4cc3-c3cccc4c3C(=O)NC4=O)cc21,500.54175615664116
16,346.29554227299394,346.29554227299394,1.028265,CC1(C)c2cc(-c3ccc4cncnc4c3)ccc2N(c2ccc3[nH]c4c(ccc5[nH]c6ccc(-c7nccn8ccnc78)cc6c54)c3c2)c2c1ccc1c2sc2ccccc21,500.54175615664116
17,448.53553650242384,448.53553650242384,0.72544,O=C1NC(=O)c2cc(-c3cc(-c4ccc(-c5nnc(-c6ccccc6)o5)cc4)c(-c4cnc5cnncc5c4)o3)c3c4c(ccc1c24)C(=O)NC3=O,500.54175615664116
18,339.4781036087837,339.4781036087837,5.2e-05,c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccnc4c3ccc3c(-c5cnc6cnncc6c5)ccnc34)cn2)nc1,500.54175615664116
19,387.1844138404847,387.1844138404847,2.783657,O=S1(=O)c2ccccc2-c2cc(-c3ccc4c(c3)c3c5oc6ccccc6c5ccc3n4-c3nc4sc(-c5ccc(B(c6ccccc6)c6ccccc6)cc5)nc4s3)ccc21,500.54175615664116
20,384.42326987473643,384.42326987473643,9.8e-05,Clc1c(Cl)c(C2=NC3=NC=NC4=NC=NC(=N2)N43)c(Cl)c(Cl)c1Cc1ccc2oc3c(ccc4[nH]c5ccccc5c43)c2c1,500.54175615664116
21,507.36257723943197,507.36257723943197,0.877127,CC1(C)c2cccc3c2N2c4c1cc(-c1ccc5c(c1)Oc1cc(C6=C7C(=O)NC=C7C(=O)N6)cc6c1N5c1ccccc1O6)cc4C(C)(C)c1cc(-c4ccc5nc6ccccc6nc5c4)cc(c12)C3(C)C,507.36257723943197
22,435.20022815823654,435.20022815823654,0.054415,O=C(C1=NC2=NC=NC3=NC=NC(=N1)N32)c1cc(-c2ccc3c(c2)C2(c4ccccc4Nc4ccccc42)c2ccccc2N3)c[nH]1,507.36257723943197
